#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18D20
#Date Time: 2020-09-17 16:15:27.334
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 1.1 V/div Offset: 0 V Attenuation: 1 X
#Math 1: Function: C1 / 100
#Wavegen Channel 1: Running
#Mode: Simple
#Type: RampUp
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 100 %
#Phase: 0 °

Time (s),Channel 2 (V),Math 1 (A)
0.0054355,3.919657660196182,0.00393750178134447
0.005436750000000001,3.93430439702975,0.003950774523907867
0.005438,3.945289449654926,0.003957410895189566
0.00543925,3.948951133863317,0.003970683637752964
0.0054405,3.970921239113669,0.003980638194675512
0.00544175,3.981906291738845,0.003990592751598061
0.005443,3.989229660155629,0.00399722912287976
0.00544425,4.003876396989197,0.004010501865443157
0.005445500000000001,4.018523133822764,0.004027092793647404
0.00544675,4.025846502239548,0.004037047350569953
0.005448,4.044154923281508,0.0040536382787742
0.00544925,4.051478291698292,0.004063592835696747
0.0054505,4.06612502853186,0.004073547392619297
0.00545175,4.073448396948644,0.004083501949541844
0.005453,4.088095133782212,0.004096774692105243
0.005454250000000001,4.095418502198996,0.004103411063386941
0.0054555,4.102741870615779,0.004116683805950339
0.00545675,4.117388607449347,0.004133274734154586
0.005458,4.128373660074523,0.004143229291077134
0.005459250000000001,4.135697028491307,0.004149865662358834
0.0054605,4.146682081116483,0.00416645659056308
0.00546175,4.157667133741659,0.004176411147485629
0.005463,4.168652186366835,0.004189683890049026
0.00546425,4.186960607408794,0.004196320261330725
0.0054655,4.201607344242362,0.004209593003894123
0.00546675,4.208930712659146,0.00422286574645752
0.005468000000000001,4.219915765284322,0.004232820303380069
0.00546925,4.230900817909498,0.004236138489020919
0.0054705,4.241885870534674,0.004249411231584316
0.00547175,4.256532607368241,0.004259365788506865
0.005473,4.271179344201809,0.004269320345429413
0.00547425,4.278502712618593,0.004282593087992811
0.0054755,4.289487765243769,0.004295865830556208
0.005476750000000001,4.300472817868945,0.004312456758760456
0.005478,4.31145787049412,0.004319093130042155
0.00547925,4.322442923119296,0.004329047686964702
0.0054805,4.32976629153608,0.004342320429528101
0.005481750000000001,4.337089659952865,0.004358911357732347
0.005483,4.34807471257804,0.004365547729014046
0.00548425,4.366383133619999,0.004372184100295745
0.0054855,4.381029870453568,0.004385456842859142
0.00548675,4.392014923078744,0.004398729585422541
0.005488,4.406661659912311,0.004412002327985938
0.00548925,4.413985028329095,0.004418638699267638
0.005490500000000001,4.428631765162663,0.004431911441831035
0.00549175,4.435955133579447,0.004448502370035282
0.005493,4.446940186204623,0.004455138741316981
0.00549425,4.46158692303819,0.004465093298239528
0.0054955,4.472571975663366,0.004475047855162078
0.00549675,4.483557028288542,0.004488320597725475
0.005498,4.494542080913718,0.004501593340288873
0.005499250000000001,4.501865449330502,0.004511547897211421
0.0055005,4.51651218616407,0.004528138825415668
0.00550175,-2.455334546614202,-0.00311364270546057
0.005503,-4.813459176818618,-0.004868962909469918
0.00550425,-4.78050401894309,-0.004792644639730381
0.0055055,-4.754872229484347,-0.004782690082807834
0.005506749999999999,-4.732902124233995,-0.004756144597681038
0.005508000000000001,-4.718255387400427,-0.004729599112554242
0.00550925,-4.70360865056686,-0.004706371813068297
0.0055105,-4.692623597941684,-0.00468314451358235
0.00551175,-4.674315176899724,-0.004663235399737254
0.005513000000000001,-4.659668440066156,-0.004643326285892158
0.00551425,-4.641360019024196,-0.00462673535768791
0.0055155,-4.626713282190629,-0.004610144429483662
0.00551675,-4.61206654535706,-0.004583598944356867
0.005518,-4.601081492731885,-0.004567008016152621
0.00551925,-4.586434755898317,-0.004547098902307523
0.0055205,-4.57178801906475,-0.004523871602821578
0.005521750000000001,-4.557141282231181,-0.004507280674617331
0.005523,-4.542494545397614,-0.004484053375131385
0.00552425,-4.527847808564046,-0.004470780632567986
0.0055255,-4.513201071730478,-0.00445087151872289
0.00552675,-4.498554334896911,-0.004434280590518643
0.005528,-4.483907598063342,-0.004417689662314396
0.00552925,-4.461937492812991,-0.004407735105391847
0.005530500000000001,-4.450952440187815,-0.004387825991546751
0.00553175,-4.432644019145855,-0.004371235063342503
0.005533,-4.417997282312287,-0.004354644135138257
0.00553425,-4.399688861270327,-0.004341371392574859
0.0055355,-4.38504212443676,-0.004328098650011461
0.00553675,-4.374057071811584,-0.004311507721807214
0.005538,-4.355748650769624,-0.004294916793602967
0.005539250000000001,-4.341101913936057,-0.00427832586539872
0.0055405,-4.326455177102488,-0.004265053122835321
0.00554175,-4.311808440268921,-0.004251780380271924
0.005543,-4.297161703435354,-0.004231871266426828
0.005544250000000001,-4.275191598185001,-0.00422191670950428
0.0055455,-4.264206545559825,-0.004205325781300032
0.00554675,-4.253221492934649,-0.004192053038736635
0.005548,-4.23491307189269,-0.004175462110532388
0.00554925,-4.220266335059122,-0.00415887118232814
0.0055505,-4.205619598225554,-0.004152234811046441
0.00555175,-4.190972861391987,-0.004135643882842195
0.005553000000000001,-4.176326124558419,-0.004119052954637947
0.00555425,-4.161679387724851,-0.004105780212074549
0.0055555,-4.143370966682891,-0.004092507469511152
0.00555675,-4.128724229849324,-0.004079234726947754
0.005558,-4.12140086143254,-0.004065961984384356
0.00555925,-4.106754124598972,-0.004056007427461808
0.0055605,-4.095769071973796,-0.004039416499257561
0.005561750000000001,-4.081122335140228,-0.004026143756694162
0.005563,-4.062813914098268,-0.004019507385412464
0.00556425,-4.051828861473092,-0.004002916457208218
0.0055655,-4.044505493056309,-0.003992961900285669
0.005566750000000001,-4.02985875622274,-0.003976370972081422
0.005568,-4.011550335180781,-0.003959780043877175
0.00556925,-3.996903598347213,-0.003949825486954626
0.0055705,-3.982256861513645,-0.003936552744391229
0.00557175,-3.967610124680077,-0.00392991637310953
0.005573,-3.960286756263294,-0.003916643630546132
0.00557425,-3.941978335221334,-0.003906689073623583
0.005575500000000001,-3.927331598387766,-0.003890098145419336
0.00557675,-3.920008229970982,-0.003876825402855939
0.005578,-3.905361493137415,-0.003863552660292541
0.00557925,-3.894376440512239,-0.003850279917729143
0.0055805,-3.879729703678671,-0.003843643546447445
0.00558175,-3.868744651053495,-0.003827052618243198
0.005583,-3.854097914219927,-0.003813779875679799
0.005584250000000001,-3.846774545803143,-0.003800507133116402
0.0055855,-3.835789493177967,-0.003797188947475553
0.00558675,-3.817481072136008,-0.003777279833630456
0.005588,-3.810157703719224,-0.003764007091067059
0.00558925,-3.791849282677264,-0.003757370719785359
0.0055905,-3.777202545843696,-0.00375073434850366
0.005591749999999999,-3.76621749321852,-0.003730825234658564
0.005593000000000001,-3.751570756384953,-0.003720870677736016
0.00559425,-3.744247387968169,-0.003707597935172617
0.0055955,-3.729600651134601,-0.00369432519260922
0.00559675,-3.718615598509425,-0.003684370635686672
0.005598000000000001,-3.707630545884249,-0.003674416078764123
0.00559925,-3.692983809050681,-0.003664461521841576
0.0056005,-3.681998756425505,-0.003651188779278177
0.00560175,-3.67101370380033,-0.003641234222355629
0.005603,-3.65270528275837,-0.003627961479792231
0.00560425,-3.641720230133194,-0.003621325108510532
0.0056055,-3.63439686171641,-0.003611370551587985
0.005606750000000001,-3.623411809091234,-0.003594779623383737
0.005608,-3.612426756466058,-0.00358150688082034
0.00560925,-3.597780019632491,-0.003571552323897791
0.0056105,-3.583133282798923,-0.003558279581334394
0.00561175,-3.575809914382139,-0.003545006838770995
0.005613,-3.564824861756963,-0.003535052281848448
0.00561425,-3.550178124923395,-0.003521779539285049
0.005615500000000001,-3.539193072298219,-0.003511824982362501
0.00561675,-3.524546335464652,-0.003501870425439953
0.005618,-3.52088465125626,-0.003485279497235706
0.00561925,-3.506237914422692,-0.003475324940313158
0.0056205,-3.491591177589124,-0.003465370383390609
0.00562175,-3.480606124963948,-0.003455415826468061
0.005623,-3.465959388130381,-0.003445461269545513
0.005624250000000001,-3.458636019713597,-0.003432188526982115
0.0056255,-3.447650967088421,-0.003422233970059567
0.00562675,-3.433004230254853,-0.003405643041855319
0.005628,-3.418357493421285,-0.003395688484932772
0.005629250000000001,-3.411034125004501,-0.003382415742369374
0.0056305,-3.396387388170933,-0.003369142999805976
0.00563175,-3.38906401975415,-0.003362506628524277
0.005633,-3.378078967128974,-0.003352552071601729
0.00563425,-3.363432230295406,-0.003329324772115783
0.0056355,-3.35244717767023,-0.003326006586474933
0.00563675,-3.341462125045054,-0.003316052029552386
0.005638000000000001,-3.326815388211486,-0.003306097472629836
0.00563925,-3.315830335586311,-0.003292824730066439
0.0056405,-3.304845282961135,-0.003279551987503041
0.00564175,-3.290198546127567,-0.003266279244939644
0.005643,-3.279213493502391,-0.003256324688017095
0.00564425,-3.275551809293999,-0.003249688316735396
0.0056455,-3.260905072460431,-0.003236415574171999
0.005646750000000001,-3.249920019835256,-0.003223142831608601
0.005648,-3.235273283001688,-0.003213188274686053
0.00564925,-3.22062654616812,-0.003199915532122655
0.0056505,-3.213303177751336,-0.003189960975200107
0.005651750000000001,-3.205979809334552,-0.003176688232636709
0.005653,-3.194994756709376,-0.003163415490073312
0.00565425,-3.176686335667417,-0.003150142747509913
0.0056555,-3.169362967250632,-0.003140188190587365
0.00565675,-3.158377914625457,-0.003130233633664817
0.005658,-3.147392862000281,-0.003116960891101419
0.00565925,-3.136407809375105,-0.003110324519819721
0.005660500000000001,-3.125422756749929,-0.003097051777256322
0.00566175,-3.114437704124753,-0.003087097220333774
0.005663,-3.103452651499578,-0.003073824477770377
0.00566425,-3.08880591466601,-0.003060551735206979
0.0056655,-3.081482546249226,-0.00305391536392528
0.00566675,-3.07049749362405,-0.003040642621361882
0.005668,-3.05218907258209,-0.003030688064439334
0.005669250000000001,-3.041204019956914,-0.003017415321875936
0.0056705,-3.033880651540131,-0.003004142579312538
0.00567175,-3.022895598914955,-0.002994188022389991
0.005673,-3.008248862081387,-0.002984233465467442
0.00567425,-2.997263809456211,-0.002974278908544894
0.0056755,-2.982617072622643,-0.002964324351622345
0.00567675,-2.975293704205859,-0.002951051609058948
0.005678000000000001,-2.960646967372291,-0.00293777886649555
0.00567925,-2.946000230538724,-0.002924506123932152
0.0056805,-2.935015177913548,-0.002917869752650454
0.00568175,-2.927691809496764,-0.002901278824446206
0.005683000000000001,-2.916706756871588,-0.002891324267523658
0.00568425,-2.90206002003802,-0.00287805152496026
0.0056855,-2.894736651621237,-0.002868096968037712
0.00568675,-2.88375159899606,-0.002858142411115163
0.005688,-2.869104862162493,-0.002851506039833465
0.00568925,-2.861781493745709,-0.002838233297270067
0.0056905,-2.854458125328925,-0.002824960554706669
0.005691750000000001,-2.836149704286965,-0.002811687812143272
0.005693,-2.825164651661789,-0.002798415069579874
0.00569425,-2.810517914828222,-0.002788460512657326
0.0056955,-2.795871177994654,-0.002775187770093928
0.00569675,-2.78854780957787,-0.002771869584453078
0.005698,-2.781224441161086,-0.002755278656248832
0.00569925,-2.77023938853591,-0.002748642284967132
0.005700500000000001,-2.759254335910734,-0.002735369542403735
0.00570175,-2.740945914868774,-0.002718778614199488
0.005703,-2.729960862243598,-0.00270550587163609
0.00570425,-2.718975809618423,-0.00270550587163609
0.005705500000000001,-2.711652441201639,-0.002692233129072692
0.00570675,-2.700667388576463,-0.002672324015227595
0.005708,-2.686020651742895,-0.002665687643945897
0.00570925,-2.675035599117719,-0.002659051272664198
0.0057105,-2.667712230700936,-0.00264246034445995
0.00571175,-2.65672717807576,-0.002632505787537402
0.005713,-2.645742125450584,-0.002619233044974004
0.005714250000000001,-2.631095388617016,-0.002605960302410607
0.0057155,-2.62011033599184,-0.002599323931128909
0.00571675,-2.612786967575056,-0.00258936937420636
0.005718,-2.598140230741488,-0.002569460260361264
0.00571925,-2.590816862324705,-0.002559505703438715
0.0057205,-2.583493493907921,-0.002556187517797865
0.00572175,-2.568846757074353,-0.002542914775234468
0.005723000000000001,-2.557861704449177,-0.002526323847030221
0.00572425,-2.546876651824001,-0.002519687475748522
0.0057255,-2.52490654657365,-0.002513051104466822
0.00572675,-2.510259809740082,-0.002499778361903425
0.005728,-2.502936441323298,-0.002483187433699178
0.00572925,-2.491951388698122,-0.00246991469113578
0.005730499999999999,-2.477304651864554,-0.002453323762931533
0.005731750000000001,-2.477304651864554,-0.002446687391649834
0.005733,-2.462657915030986,-0.002440051020368136
0.00573425,-2.448011178197419,-0.002420141906523039
0.0057355,-2.440687809780635,-0.00241350553524134
0.005736750000000001,-2.426041072947067,-0.002403550978318792
0.005738,-2.411394336113499,-0.002393596421396243
0.00573925,-2.404070967696715,-0.002380323678832846
0.0057405,-2.389424230863147,-0.002367050936269448
0.00574175,-2.378439178237972,-0.00235377819370605
0.005743,-2.371115809821188,-0.002343823636783502
0.00574425,-2.360130757196012,-0.002330550894220104
0.005745500000000001,-2.345484020362444,-0.002320596337297556
0.00574675,-2.334498967737268,-0.002307323594734158
0.005748,-2.327175599320484,-0.002300687223452459
0.00574925,-2.308867178278525,-0.002290732666529911
0.0057505,-2.30154380986174,-0.002274141738325664
0.00575175,-2.290558757236565,-0.002267505367043965
0.005753,-2.279573704611389,-0.002254232624480568
0.005754250000000001,-2.268588651986213,-0.00224095988191717
0.0057555,-2.257603599361037,-0.002231005324994621
0.00575675,-2.250280230944253,-0.002221050768072073
0.005758,-2.231971809902293,-0.002207778025508675
0.00575925,-2.220986757277118,-0.002197823468586127
0.0057605,-2.213663388860334,-0.002187868911663579
0.00576175,-2.199016652026766,-0.00218123254038188
0.005763000000000001,-2.18803159940159,-0.002164641612177633
0.00576425,-2.177046546776414,-0.002154687055255084
0.0057655,-2.166061494151239,-0.002144732498332536
0.00576675,-2.155076441526063,-0.002131459755769138
0.005768000000000001,-2.147753073109279,-0.00212150519884659
0.00576925,-2.133106336275711,-0.002108232456283192
0.0057705,-2.118459599442143,-0.002094959713719795
0.00577175,-2.107474546816967,-0.002088323342438096
0.005773,-2.096489494191792,-0.002078368785515547
0.00577425,-2.089166125775007,-0.0020617778573113
0.0057755,-2.07451938894144,-0.002048505114747903
0.005776750000000001,-2.067196020524656,-0.002038550557825354
0.005778,-2.048887599482696,-0.002028596000902806
0.00577925,-2.041564231065912,-0.002015323258339408
0.0057805,-2.026917494232344,-0.00200536870141686
0.00578175,-2.023255810023952,-0.001995414144494312
0.005783,-2.004947388981992,-0.001985459587571764
0.00578425,-1.997624020565209,-0.001975505030649215
0.005785500000000001,-1.986638967940033,-0.001955595916804118
0.00578675,-1.979315599523249,-0.00194895954552242
0.005788,-1.961007178481289,-0.001942323174240721
0.00578925,-1.950022125856113,-0.001925732246036474
0.005790500000000001,-1.939037073230937,-0.001912459503473076
0.00579175,-1.935375389022546,-0.001902504946550528
0.005793,-1.920728652188978,-0.001892550389627979
0.00579425,-1.909743599563802,-0.001879277647064582
0.0057955,-1.898758546938626,-0.001869323090142034
0.00579675,-1.880450125896666,-0.001859368533219485
0.005798,-1.873126757479882,-0.001842777605015238
0.005799250000000001,-1.854818336437923,-0.00182950486245184
0.0058005,-1.840171599604355,-0.001819550305529292
0.00580175,-1.832848231187571,-0.001809595748606743
0.005803,-1.821863178562395,-0.001799641191684195
0.00580425,-1.814539810145611,-0.001783050263479948
0.0058055,-1.799893073312044,-0.001776413892198249
0.00580675,-1.79256970489526,-0.001763141149634852
0.005808000000000001,-1.785246336478476,-0.001759822963994002
0.00580925,-1.770599599644908,-0.001746550221430604
0.0058105,-1.763276231228124,-0.001729959293226357
0.00581175,-1.752291178602948,-0.001723322921944659
0.005813,-1.73764444176938,-0.001710050179381261
0.00581425,-1.722997704935813,-0.001693459251177014
0.005815499999999999,-1.715674336519029,-0.001683504694254465
0.005816750000000001,-1.697365915477069,-0.001676868322972766
0.005818,-1.682719178643501,-0.001663595580409368
0.00581925,-1.679057494435109,-0.00165364102348682
0.0058205,-1.671734126018325,-0.001640368280923423
0.005821750000000001,-1.653425704976365,-0.001623777352719175
0.005823,-1.64244065235119,-0.001617140981437477
0.00582425,-1.631455599726014,-0.001603868238874079
0.0058255,-1.620470547100838,-0.00159723186759238
0.00582675,-1.609485494475662,-0.001583959125028982
0.005828,-1.60582381026727,-0.001570686382465585
0.00582925,-1.583853705016918,-0.001560731825543036
0.005830500000000001,-1.576530336600134,-0.001554095454261337
0.00583175,-1.565545283974959,-0.001544140897338789
0.005833,-1.550898547141391,-0.001534186340416241
0.00583425,-1.539913494516215,-0.001514277226571144
0.0058355,-1.532590126099431,-0.001504322669648596
0.00583675,-1.517943389265863,-0.001491049927085198
0.005838,-1.503296652432295,-0.00148109537016265
0.005839250000000001,-1.495973284015512,-0.001467822627599252
0.0058405,-1.481326547181944,-0.001457868070676704
0.00584175,-1.47400317876516,-0.001447913513754156
0.005843,-1.463018126139984,-0.001437958956831607
0.00584425,-1.444709705098024,-0.00142136802862736
0.0058455,-1.441048020889632,-0.001411413471704812
0.00584675,-1.426401284056064,-0.001398140729141414
0.005848000000000001,-1.415416231430889,-0.001391504357859716
0.00584925,-1.400769494597321,-0.001381549800937167
0.0058505,-1.393446126180537,-0.00136495887273292
0.00585175,-1.382461073555361,-0.001358322501451221
0.005853000000000001,-1.367814336721793,-0.001345049758887823
0.00585425,-1.360490968305009,-0.001335095201965275
0.0058555,-1.353167599888226,-0.001325140645042727
0.00585675,-1.338520863054658,-0.001311867902479329
0.005858,-1.32387412622109,-0.001301913345556781
0.00585925,-1.312889073595914,-0.001288640602993383
0.0058605,-1.301904020970738,-0.001278686046070835
0.005861750000000001,-1.290918968345562,-0.001268731489148286
0.005863,-1.283595599928778,-0.001258776932225738
0.00586425,-1.268948863095211,-0.001242186004021491
0.0058655,-1.254302126261643,-0.001232231447098943
0.00586675,-1.246978757844859,-0.001212322333253846
0.005868,-1.239655389428075,-0.001209004147612997
0.00586925,-1.228670336802899,-0.001195731405049599
0.005870500000000001,-1.21036191576094,-0.001185776848127051
0.00587175,-1.203038547344156,-0.001175822291204502
0.005873,-1.188391810510588,-0.001165867734281954
0.00587425,-1.177406757885412,-0.001152594991718557
0.005875500000000001,-1.170083389468628,-0.001139322249155159
0.00587675,-1.159098336843452,-0.001126049506591761
0.005878,-1.140789915801492,-0.001119413135310062
0.00587925,-1.133466547384709,-0.001112776764028363
0.0058805,-1.118819810551141,-0.001096185835824116
0.00588175,-1.107834757925965,-0.001082913093260718
0.005883,-1.096849705300789,-0.001069640350697321
0.005884250000000001,-1.082202968467221,-0.001056367608133923
0.0058855,-1.067556231633654,-0.001043094865570525
0.00588675,-1.056571179008478,-0.001036458494288826
0.005888,-1.049247810591694,-0.001023185751725429
0.00588925,-1.038262757966518,-0.00101323119480288
0.0058905,-1.030939389549734,-0.001009913009162031
0.00589175,-1.016292652716166,-0.0009933220809577837
0.005893000000000001,-1.008969284299382,-0.0009800493383943861
0.00589425,-0.9906608632574225,-0.0009667765958309883
0.0058955,-0.9796758106322467,-0.00095682203890844
0.00589675,-0.9760141264238549,-0.0009435492963450423
0.005898,-0.961367389590287,-0.000933594739422494
0.00589925,-0.9467206527567191,-0.0009236401824999457
0.005900499999999999,-0.9320739159231515,-0.0009136856255773974
0.005901750000000001,-0.9210888632979757,-0.0009037310686548491
0.005903,-0.9137654948811917,-0.0008937765117323008
0.00590425,-0.9027804422560159,-0.0008771855835280537
0.0059055,-0.8881337054224481,-0.0008672310266055054
0.005906750000000001,-0.8808103370056641,-0.0008539582840421077
0.005908,-0.8734869685888802,-0.0008473219127604089
0.00590925,-0.8551785475469205,-0.0008340491701970111
0.0059105,-0.8478551791301365,-0.0008207764276336134
0.00591175,-0.8405318107133526,-0.0008075036850702156
0.005913,-0.8222233896713929,-0.0007975491281476673
0.00591425,-0.8075766528378252,-0.0007909127568659685
0.005915500000000001,-0.8039149686294331,-0.0007809581999434202
0.00591675,-0.7929299160042573,-0.0007643672717391731
0.005918,-0.7746214949622976,-0.0007544127148166248
0.00591925,-0.7746214949622976,-0.0007444581578940765
0.0059205,-0.7599747581287297,-0.0007311854153306788
0.00592175,-0.7453280212951621,-0.000717912672767281
0.005923,-0.74166633708677,-0.0007079581158447327
0.005924250000000001,-0.7270196002532023,-0.0007013217445630339
0.0059255,-0.7160345476280263,-0.0006847308163587867
0.00592675,-0.7013878107944587,-0.0006747762594362384
0.005928,-0.6867410739608908,-0.0006648217025136901
0.00592925,-0.675756021335715,-0.0006515489599502925
0.0059305,-0.6684326529189311,-0.0006349580317460453
0.00593175,-0.6574476002937553,-0.0006283216604643465
0.005933000000000001,-0.6464625476685795,-0.0006183671035417982
0.00593425,-0.6354774950434035,-0.0006050943609784004
0.0059355,-0.6244924424182277,-0.0005951398040558521
0.00593675,-0.6061840213762679,-0.0005818670614924544
0.005938000000000001,-0.5951989687510921,-0.0005719125045699061
0.00593925,-0.5878756003343082,-0.0005619579476473578
0.0059405,-0.5732288635007403,-0.0005453670194431107
0.00594175,-0.5659054950839564,-0.0005354124625205624
0.005943,-0.5585821266671727,-0.0005254579055980141
0.00594425,-0.5439353898336048,-0.0005188215343163152
0.0059455,-0.5256269687916451,-0.0005055487917529175
0.005946750000000001,-0.5183036003748611,-0.0004922760491895198
0.005948,-0.5073185477496853,-0.0004823214922669715
0.00594925,-0.4926718109161175,-0.0004723669353444232
0.0059505,-0.4816867582909417,-0.0004624123784218749
0.00595175,-0.4780250740825497,-0.0004524578214993266
0.005953,-0.45971665304059,-0.00043254870765423
0.00595425,-0.4487316004154141,-0.0004259123363725312
0.005955500000000001,-0.4414082319986302,-0.0004126395938091334
0.00595675,-0.4304231793734543,-0.0003993668512457357
0.005958,-0.4157764425398865,-0.0003894122943231875
0.00595925,-0.4084530741231027,-0.0003794577374006392
0.005960500000000001,-0.3974680214979268,-0.0003661849948372414
0.00596175,-0.3754979162475751,-0.0003529122522738437
0.005963,-0.3718362320391831,-0.0003462758809921449
0.00596425,-0.3608511794140073,-0.0003330031384287471
0.0059655,-0.3462044425804395,-0.0003230485815061988
0.00596675,-0.3315577057468717,-0.0003130940245836505
0.005968,-0.3205726531216959,-0.000293184910738554
0.005969250000000001,-0.30958760049652,-0.0002832303538160057
0.0059705,-0.3022642320797361,-0.0002765939825343068
0.00597175,-0.2912791794545602,-0.0002633212399709091
0.005973,-0.2766324426209925,-0.0002533666830483608
0.00597425,-0.2693090742042086,-0.0002400939404849631
0.0059755,-0.2546623373706408,-0.0002268211979215654
0.00597675,-0.2436772847454649,-0.0002168666409990171
0.005978000000000001,-0.240015600537073,-0.0002102302697173182
0.00597925,-0.2217071794951132,-0.0001969575271539205
0.0059805,-0.2107221268699374,-0.0001870029702313722
0.00598175,-0.1997370742447615,-0.0001737302276679745
0.005983,-0.1887520216195857,-0.0001604574851045768
0.00598425,-0.1741052847860179,-0.0001538211138228779
0.0059855,-0.166781916369234,-0.0001438665569003296
0.005986750000000001,-0.1521351795356662,-0.0001272756286960824
0.005988,-0.1448118111188822,-0.0001173210717735341
0.00598925,-0.1338267584937064,-0.0001073665148509859
0.0059905,-0.1228417058685306,-9.409377228758814e-05
0.005991750000000001,-0.1081949690349628,-8.082102972419041e-05
0.005993,-0.1008716006181789,-6.75482871607927e-05
0.00599425,-0.08988654799300302,-6.091191587909384e-05
0.0059955,-0.08256317957621911,-4.432098767484668e-05
0.00599675,-0.07157812695104326,-3.104824511144896e-05
0.005998,-0.05326970590908352,-1.777550254805124e-05
0.00599925,-0.04228465328390767,-1.113913126635238e-05
0.006000500000000001,-0.02763791645033987,2.13361129704534e-06
0.00600175,-0.02031454803355598,5.45179693789477e-06
0.006003,-0.009329495408380127,1.540635386044306e-05
0.00600425,0.005317241425187672,2.867909642384078e-05
0.0060055,0.008978925633579622,4.195183898723851e-05
0.00600675,0.02362566246714742,5.522458155063623e-05
0.006008,0.03827239930071522,6.517913847318452e-05
0.006009250000000001,0.05291913613428302,8.508825231828111e-05
0.0060105,0.06024250455106692,9.504280924082939e-05
0.00601175,0.07488924138463471,0.0001016791805225283
0.006013,0.08221260980141862,0.0001083155518042271
0.00601425,0.09319766242659447,0.0001215882943676248
0.0060155,0.1115060834685542,0.0001315428512901731
0.00601675,0.1188294518853381,0.0001481337794944203
0.006018000000000001,0.129814504510514,0.0001547701507761191
0.00601925,0.1444612413440818,0.0001680428933395169
0.0060205,0.1554462939692576,0.0001779974502620652
0.00602175,0.1591079781776495,0.0001879520071846134
0.006023000000000001,0.1700930308028254,0.0001979065641071617
0.00602425,0.1847397676363932,0.0002178156779522583
0.0060255,0.1957248202615691,0.0002277702348748066
0.00602675,0.2067098728867449,0.000231088420515656
0.006028,0.2213566097203127,0.0002509975343607526
0.00602925,0.2323416623454886,0.0002576339056424515
0.0060305,0.2396650307622724,0.0002642702769241503
0.006031750000000001,0.2579734518042322,0.0002808612051283975
0.006033,0.2652968202210161,0.0002941339476917952
0.00603425,0.2762818728461919,0.0003007703189734941
0.0060355,0.2909286096797598,0.0003173612471777412
0.00603675,0.3055753465133275,0.000330633989741139
0.006038,0.3092370307217195,0.0003405885466636873
0.006039249999999999,0.3165603991385034,0.0003505431035862355
0.006040500000000001,0.3348688201804632,0.0003604976605087838
0.00604175,0.3495155570140309,0.0003737704030721815
0.006043,0.3568389254308149,0.0003870431456355793
0.00604425,0.3678239780559907,0.0003969977025581276
0.006045500000000001,0.3788090306811666,0.000400315888198977
0.00604675,0.3897940833063424,0.0004135886307623747
0.006048,0.4007791359315183,0.0004301795589666218
0.00604925,0.4117641885566941,0.0004434523015300196
0.0060505,0.415425872765086,0.0004534068584525679
0.00605175,0.4337342938070458,0.0004633614153751162
0.006053,0.4520427148490055,0.0004799523435793633
0.006054250000000001,0.4593660832657894,0.0004865887148610621
0.0060555,0.4740128200993572,0.0004965432717836105
0.00605675,0.4813361885161411,0.0005064978287061588
0.006058,0.488659556932925,0.0005197705712695565
0.00605925,0.5069679779748848,0.0005297251281921048
0.0060605,0.5179530306000606,0.0005396796851146531
0.00606175,0.5252763990168445,0.0005529524276780507
0.006063000000000001,0.5399231358504124,0.000562906984600599
0.00606425,0.5545698726839801,0.0005794979128048462
0.0060655,0.5582315568923721,0.0005927706553682439
0.00606675,0.5765399779343319,0.0006027252122907923
0.006068,0.5911867147678995,0.0006093615835724911
0.00606925,0.6021717673930755,0.0006226343261358889
0.0060705,0.6131568200182513,0.000639225254340136
0.006071750000000001,0.6204801884350353,0.0006491798112626843
0.006073,0.6278035568518192,0.0006591343681852325
0.00607425,0.6351269252686029,0.0006724071107486303
0.0060755,0.6461119778937789,0.0006790434820303291
0.006076750000000001,0.6644203989357387,0.0006923162245937269
0.006078,0.6717437673525226,0.0007022707815162752
0.00607925,0.6827288199776984,0.0007122253384388234
0.0060805,0.6937138726028742,0.0007221798953613717
0.00608175,0.7083606094364421,0.0007354526379247695
0.006083,0.7156839778532258,0.0007420890092064683
0.00608425,0.7303307146867937,0.0007586799374107154
0.006085500000000001,0.7486391357287534,0.0007686344943332638
0.00608675,0.7632858725623213,0.0007819072368966614
0.006088,0.7706092409791052,0.0007918617938192097
0.00608925,0.781594293604281,0.0007984981651009087
0.0060905,0.7889176620210649,0.0008150890933051558
0.00609175,0.7999027146462407,0.0008316800215094029
0.006093,0.8145494514798086,0.0008416345784319512
0.006094250000000001,0.8182111356882005,0.0008515891353544996
0.0060955,0.8291961883133763,0.0008648618779178972
0.00609675,0.847504609355336,0.0008714982491995961
0.006098,0.8548279777721199,0.0008814528061221444
0.006099250000000001,0.8658130303972957,0.0008914073630446927
0.0061005,0.8767980830224718,0.0009046801056080904
0.00610175,0.8877831356476475,0.0009179528481714881
0.006103,0.8987681882728233,0.0009279074050940364
0.00610425,0.9060915566896073,0.0009378619620165847
0.0061055,0.9207382935231752,0.000947816518939133
